challenge_whiteRiverCitizen1_hint1,Challenges,Challenge,,,[FFB400]Follow the on-screen navigation icon and head towards the trader.[-],,[FFB400]Folge dem Navigations-Symbol auf dem Bildschirm und gehe zum Händler.[-],[FFB400]Sigue el ícono de navegación que aparece en la pantalla para dirigirte al vendedor.[-],[FFB400]Suivez l'icône de navigation sur l'écran et dirigez-vous vers le marchand.[-],[FFB400]Segui l'icona di navigazione sullo schermo e raggiungi il negoziante.[-],[FFB400]スクリーン上のナビアイコンを頼りにトレーダーへと移動します。[-],[FFB400]화면의 내비게이션 아이콘을 따라 상인이 있는 곳으로 향하세요.[-],[FFB400]Podążaj za ikoną nawigującą na ekranie i skieruj się do handlarza.[-],[FFB400]Siga o ícone de navegação da tela e vá para o comerciante.[-],"[FFB400]Пройдите по указателям на экране, чтобы добраться до торговца.[-]",[FFB400]Ekrandaki gezinme simgesini takip et ve tüccara doğru ilerle.[-],[FFB400]跟随屏幕上的引导图标前往商人处。[-],[FFB400]跟隨螢幕導航圖示前往商人所在地。[-]
challengeFarmingHopsDesc,Challenges,Challenge,,,[DECEA3]Hops Flowers[-] are a required ingredient to brew [DECEA3]Beer[-] at the [DECEA3]Chemistry Station[-].\n\nHarvest some [DECEA3]Hops Flowers[-].,,[DECEA3]Hopfenblüten[-] werden als Zutat für das [DECEA3]Bierbrauen[-] bei der [DECEA3]Chemiestation[-] benötigt.\n\nSammle einige [DECEA3]Hopfenblüten[-].,Las [DECEA3]flores de lúpulo[-] son un ingrediente necesario para hacer [DECEA3]cerveza[-] en la [DECEA3]estación de química[-].\n\nCosecha [DECEA3]flores de lúpulo[-].,Les [DECEA3]fleurs de houblon[-] sont un composant requis pour brasser de la [DECEA3]bière[-] dans l'[DECEA3]atelier de chimie[-].\n\nRécoltez des [DECEA3]fleurs de houblon[-].,I [DECEA3]fiori di luppolo[-] sono un ingrediente necessario per la preparazione della [DECEA3]birra[-] al [DECEA3]laboratorio chimico[-].\n\nRaccogli dei [DECEA3]fiori di luppolo[-].,[DECEA3]ホップの花[-]は[DECEA3]化学実験ステーション[-]で[DECEA3]ビール[-]をクラフトするために使用します。\n\n[DECEA3]ホップの花[-]を収獲する。,[DECEA3]홉[-]으로 [DECEA3]화학 실험대[-]에서 [DECEA3]맥주[-]를 만들 수 있습니다.\n\n[DECEA3]홉[-]을 수확하세요.,[DECEA3]Szyszki chmielu[-] to niezbędny składnik przy warzeniu [DECEA3]piwa[-] w [DECEA3]Laboratorium chemicznym[-].\n\nPozyskaj kilka [DECEA3]szyszek chmielu[-].,O [DECEA3]lúpulo[-] é um ingrediente necessário para se produzir [DECEA3]cerveja[-] na [DECEA3]estação de química[-].\n\nColha algumas [DECEA3]flores de lúpulo[-].,[DECEA3]Цветы хмеля[-] — необходимый ингредиент для варки [DECEA3]пива[-] в [DECEA3]химлаборатории[-].\n\nДобудьте [DECEA3]цветы хмеля[-].,[DECEA3]Şerbetçiotu Çiçeği[-] [DECEA3]Kimya İstasyonunda[-] [DECEA3]Bira[-] mayalamak için gerekli bir malzemedir.\n\nBiraz [DECEA3]Şerbetçiotu Çiçeği[-] topla.,[DECEA3]啤酒花[-]是在[DECEA3]化学工作站[-]酿造[DECEA3]啤酒[-]所需的原料。\n\n收集一些[DECEA3]啤酒花[-]吧。,[DECEA3]啤酒花[-]是在[DECEA3]化學工作站[-]釀造[DECEA3]啤酒[-]的必要成分。\n\n請採收一些[DECEA3]啤酒花[-]。
challengeFarmingHopsShort,Challenges,Challenge,,,Harvest some Hops Flowers for Beer.,,Sammle einige Hopfenblüten für Bier.,Cosecha flores de lúpulo para hacer cerveza.,Récoltez des fleurs de houblon pour faire de la bière.,Raccogli dei fiori di luppolo per la birra.,ビールの材料、ホップの花を収獲する。,맥주에 쓸 홉을 수확하세요.,Pozyskaj kilka szyszek chmielu na piwo.,Colha lúpulo para fazer cerveja.,Добудьте цветы хмеля для пива.,Bira için biraz Şerbetçiotu Çiçeği topla.,收集一些啤酒花来酿制啤酒。,採收一些啤酒花來釀酒。
challengeFarmingPotato,Challenges,Challenge,,,Farming Potatoes,,Kartoffeln ernten,Cosecha patatas,Cultiver des pommes de terre,Raccolta delle patate,ジャガイモを収穫する,감자 농사,Uprawa ziemniaków,Colhendo batatas,Фермерство: картофель,Patates Yetiştir,种植土豆,種植馬鈴薯
challengeFarmingPotatoDesc,Challenges,Challenge,,,"[DECEA3]Potatoes[-] are used in many recipes in the [DECEA3]Campfire[-], including [DECEA3]Baked Potatoes[-] and [DECEA3]Stews[-].\n\nHarvest some [DECEA3]Potatoes[-].",,"[DECEA3]Kartoffeln[-] werden für viele Rezepte am [DECEA3]Lagerfeuer[-] benötigt, zum Beispiel für [DECEA3]gebackene Kartoffeln[-] und [DECEA3]Eintöpfe[-].\n\nSammle einige [DECEA3]Kartoffeln[-].","Las [DECEA3]patatas[-] se usan en muchas recetas de comidas en la [DECEA3]fogata[-], como [DECEA3]patatas asadas[-] y [DECEA3]estofados[-].\n\nCosecha [DECEA3]patatas[-].",Les [DECEA3]pommes de terre[-] sont utilisées dans de nombreuses compositions du [DECEA3]feu de camp[-] dont les [DECEA3]pommes de terre au four[-] et les [DECEA3]ragoûts[-].\n\nRécoltez des [DECEA3]pommes de terre[-].,"Le [DECEA3]patate[-] servono per preparare molte ricette al [DECEA3]falò[-], come [DECEA3]patate arrosto[-] e [DECEA3]stufati[-].\n\nRaccogli un po' di [DECEA3]patate[-].",[DECEA3]ジャガイモ[-]は[DECEA3]キャンプファイヤー[-]内でクラフト可能な[DECEA3]ベークドポテト[-]や[DECEA3]シチュー[-]のクラフト材料として使用します。\n\n[DECEA3]ジャガイモ[-]を収獲する。,[DECEA3]감자[-]로 [DECEA3]캠프파이어[-]에서 [DECEA3]구운 감자[-]와 [DECEA3]스튜[-] 등을 만들 수 있습니다.\n\n[DECEA3]감자[-]를 수확하세요.,"[DECEA3]Ziemniaków[-] używa się w wielu przepisach przygotowywanych przy [DECEA3]ognisku[-], w tym na [DECEA3]pieczone ziemniaki[-] i [DECEA3]potrawkę[-].\n\nPozyskaj kilka [DECEA3]ziemniaków[-].","As [DECEA3]batatas[-] são usadas em muitas receitas na [DECEA3]fogueira[-], incluindo [DECEA3]batatas assadas[-] e [DECEA3]ensopados[-].\n\nColha algumas [DECEA3]batatas[-].","[DECEA3]Картофель[-] нужен для множества рецептов: например, из него у [DECEA3]костра[-] можно приготовить [DECEA3]печеный картофель[-] и [DECEA3]рагу[-].\n\nДобудьте [DECEA3]картофель[-].",[DECEA3]Patates[-] [DECEA3]Kamp Ateşinde[-] [DECEA3]Kumpir[-] ve [DECEA3]Yahni[-] gibi birçok tarifte kullanılır.\n\nBiraz [DECEA3]Patates[-] topla.,[DECEA3]篝火[-]中的许多配方中都用得到[DECEA3]土豆[-]，包括[DECEA3]烤土豆[-]和[DECEA3]炖菜[-]。\n\n收集一些[DECEA3]土豆[-]吧。,[DECEA3]馬鈴薯[-]可在[DECEA3]營火[-]處製作許多配方，包括[DECEA3]烤馬鈴薯[-]和[DECEA3]燉湯[-]。\n\n請採收一些[DECEA3]馬鈴薯[-]。
challengeFarmingPotatoShort,Challenges,Challenge,,,Harvest some Potatoes.,,Sammle einige Kartoffeln.,Cosecha patatas.,Récoltez des pommes de terre.,Raccogli un po' di patate.,ジャガイモを収獲する。,감자를 수확하세요.,Pozyskaj kilka ziemniaków.,Colha algumas batatas.,Добудьте картофель.,Biraz Patates topla.,收集一些土豆。,採收一些馬鈴薯。
challengeFarmingPumpkin,Challenges,Challenge,,,Farming Pumpkins,,Kürbisse ernten,Cosecha calabazas,Cultiver des citrouilles,Raccolta della zucca,カボチャを収穫する,호박 농사,Uprawa dyń,Colhendo abóboras,Фермерство: тыква,Bal Kabağı Yetiştir,种植南瓜,種植南瓜
challengeFarmingPumpkinDesc,Challenges,Challenge,,,"[DECEA3]Pumpkins[-] are used in some [DECEA3]Food[-] crafting recipes at the [DECEA3]Campfire[-] like [DECEA3]Pumpkin Bread[-] and [DECEA3]Pumpkin Pie[-], as well as for making placeable [DECEA3]Jack o' Lanterns[-].\n\nHarvest some [DECEA3]Pumpkins[-].",,"[DECEA3]Kürbisse[-] werden für einige [DECEA3]Nahrungs-[-]Rezept beim [DECEA3]Lagerfeuer[-] benötigt, zum Beispiel für [DECEA3]Kürbisbrot[-] und [DECEA3]Kürbiskuchen[-] sowie für das Fertigen von [DECEA3]Kürbislaternen[-].\n\nErnte ein paar [DECEA3]Kürbisse[-].","Las [DECEA3]calabazas[-] se usan en algunas recetas de [DECEA3]comidas[-] en la [DECEA3]fogata[-], como [DECEA3]pan de calabaza[-] y [DECEA3]pastel de calabaza[-], así como para hacer [DECEA3]lámparas de Halloween[-].\n\nCosecha [DECEA3]calabazas[-].","Les [DECEA3]citrouilles[-] sont utilisées dans certains [DECEA3]plats[-] du [DECEA3]feu de camp[-] comme le [DECEA3]pain à la citrouille[-] ou la [DECEA3]tarte à la citrouille[-], mais aussi pour fabriquer des [DECEA3]Jack o'Lanterns[-].\n\nRécoltez des [DECEA3]citrouilles[-].","Le [DECEA3]zucche[-] servono per la preparazione di alcuni [DECEA3]cibi[-] al [DECEA3]falò[-], come il [DECEA3]pan di zucca[-] e la[DECEA3]torta di zucca[-], ma anche per fare delle [DECEA3]lanterne[-].\n\nRaccogli qualche [DECEA3]zucca[-].",[DECEA3]カボチャ[-]は[DECEA3]キャンプファイヤー[-]内でクラフト可能な[DECEA3]カボチャパン[-]や[DECEA3]カボチャパイ[-]などの[DECEA3]料理[-]や、設置可能な[DECEA3]ジャックオーランタン[-]のクラフト材料として使用します。\n\n[DECEA3]カボチャ[-]を収獲する。,[DECEA3]호박[-]으로 [DECEA3]캠프파이어[-]에서 [DECEA3]호박빵[-]과 [DECEA3]호박 파이[-] 같은 [DECEA3]음식[-]을 만들 수 있습니다. 또한 설치 가능한 [DECEA3]잭 오 랜턴[-]도 제작할 수 있습니다.\n\n[DECEA3]호박[-]을 수확하세요.,"[DECEA3]Dyń[-] używa się w kilku przepisach na [DECEA3]żywność[-] przygotowywanych przy [DECEA3]ognisku[-], takich jak [DECEA3]chleb dyniowy[-] i [DECEA3]placek z dynią[-], oraz do wytwarzania [DECEA3]Halloweenowych dyń[-].\n\nPozyskaj kilka [DECEA3]dyń[-].","As [DECEA3]abóboras[-] são usadas em algumas receitas de [DECEA3]comida[-] na [DECEA3]fogueira[-], como [DECEA3]pão de abóbora[-] e [DECEA3]torta de abóbora[-], bem como [DECEA3]Jack Lanternas[-].\n\nColha algumas [DECEA3]abóboras[-].","[DECEA3]Тыква[-] нужна для некоторых рецептов [DECEA3]еды[-]: например, из нее у [DECEA3]костра[-] можно приготовить [DECEA3]тыквенный хлеб[-] и [DECEA3]тыквенный пирог[-]. Также из нее можно вырезать и разместить [DECEA3]тыкву-фонарь[-].\n\nДобудьте [DECEA3]тыкву[-].",[DECEA3]Bal Kabağı[-] [DECEA3]Kamp Ateşinde[-] [DECEA3]Bal Kabağı Ekmeği[-] ve [DECEA3]Bal Kabaklı Turta[-] gibi bazı [DECEA3]Yiyecek[-] tariflerinde ve yerleştirilebilir [DECEA3]Bal Kabağı Fenerleri[-] yapmak için kullanılır.\n\nBiraz [DECEA3]Bal Kabağı[-] topla.,[DECEA3]南瓜[-]可被用在[DECEA3]篝火[-]处的一些[DECEA3]食物[-]配方中，例如[DECEA3]南瓜面包[-]和[DECEA3]南瓜派[-] ，以及可放置的[DECEA3]南瓜灯[-]。\n\n收集一些[DECEA3]南瓜[-]吧。,[DECEA3]南瓜[-]可於[DECEA3]營火[-]處製作一些[DECEA3]食物[-]配方，比如[DECEA3]南瓜麵包[-]和[DECEA3]南瓜派[-]，還能製作可放置的[DECEA3]南瓜燈[-]。\n\n請採收一些[DECEA3]南瓜[-]。
challengeFarmingPumpkinShort,Challenges,Challenge,,,Harvest some Pumpkins.,,Sammle einige Kürbisse.,Cosecha calabazas.,Récoltez des citrouilles.,Raccogli qualche zucca.,カボチャを収獲する。,호박을 수확하세요.,Pozyskaj kilka dyń.,Colha algumas abóboras.,Добудьте тыкву.,Biraz Bal Kabağı topla.,收集一些南瓜。,採收一些南瓜。
challengeFarmingYucca,Challenges,Challenge,,,Farming Yucca,,Yucca ernten,Cosecha yuca,Cultiver des yuccas,Raccolta della yucca,ユッカフルーツを収穫する,실난초 농사,Uprawa jukki,Colheita de yucca,Фермерство: юкка,Avize Ağacı Yetiştir,种植丝兰,種植絲蘭
challengeFarmingYuccaDesc,Challenges,Challenge,,,"[DECEA3]Yucca Fruit[-] are harvested from [DECEA3]Yucca Plants[-] in the [DECEA3]Desert[-] biome. They are an ingredient used to make [DECEA3]Yucca Juice[-] at the [DECEA3]Campfire[-], and are required to make [DECEA3]Yucca Juice Smoothies[-] in your [DECEA3]Inventory[-].\n\nHarvest some [DECEA3]Yucca Fruit[-].",,"[DECEA3]Yucca-Früchte[-] werden von [DECEA3]Yucca-Pflanzen[-] im [DECEA3]Wüsten-[-]Biom geerntet. Sie sind eine Zutat, die genutzt wird, um [DECEA3]Yucca-Saft[-] am [DECEA3]Lagerfeuer[-] herzustellen, und du benötigst sie, um [DECEA3]Yucca-Saft-Smoothies[-] in deinem [DECEA3]Inventar[-] herzustellen.\n\nSammle einige [DECEA3]Yucca-Früchte[-].",La [DECEA3]yuca[-] se cosecha de [DECEA3]plantas de yuca[-] en el bioma del [DECEA3]desierto[-]. Es un ingrediente que se usa para hacer [DECEA3]zumo de yuca[-] en la [DECEA3]fogata[-] y que se necesita para preparar [DECEA3]batidos de yuca[-] en tu [DECEA3]inventario[-].\n\nCosecha [DECEA3]yuca[-].,"Les [DECEA3]yuccas[-] se récoltent sur les [DECEA3]plants de yucca[-], qui se trouvent dans l'environnement de type [DECEA3]désert[-]. C'est un composant utilisé pour préparer du [DECEA3]jus de yucca[-] au [DECEA3]feu de camp[-] et du [DECEA3]smoothie au jus de yucca[-] dans votre [DECEA3]Inventaire[-].\n\nRécoltez des [DECEA3]yuccas[-].",I [DECEA3]frutti di yucca[-] vengono raccolti dalle [DECEA3]piante di yucca[-] nel [DECEA3]deserto[-]. Servono per produrre il [DECEA3]succo di yucca[-] al [DECEA3]falò[-] e il [DECEA3]frullato di succo di yucca[-] nell'[DECEA3]inventario[-].\n\nRaccogli qualche [DECEA3]frutto di yucca[-].,[DECEA3]ユッカフルーツ[-]は[DECEA3]ユッカジュース[-]や[DECEA3]ユッカジューススムージー[-]のクラフト材料として使用します。\n\n[DECEA3]ユッカフルーツ[-]を収獲する。,"[DECEA3]실난초 열매[-]는 [DECEA3]사막[-]에서 자라는 [DECEA3]실난초[-]에서 수확할 수 있습니다. [DECEA3]캠프파이어[-]에서 [DECEA3]실난초즙[-] 제조 레시피에 사용하며, 이것으로 [DECEA3]인벤토리[-]에서 [DECEA3]실난초즙 스무디[-]를 만들 수 있습니다.\n\n[DECEA3]실난초 열매[-]를 수확하세요.",[DECEA3]Owoce jukki[-] pozyskuje się z [DECEA3]roślin jukki[-] w biomie [DECEA3]Pustyni[-]. Stanowią one składnik [DECEA3]soku z jukki[-] przygotowywanego przy [DECEA3]ognisku[-] i są niezbędne do wytworzenia [DECEA3]smoothie z soku z jukki[-] w [DECEA3]ekwipunku[-].\n\nPozyskaj kilka [DECEA3]owoców jukki[-].,A [DECEA3]yucca[-] nasce no [DECEA3]pé de yucca[-] no bioma do [DECEA3]Deserto[-]. Elas são ingredientes usados para fazer [DECEA3]sumo de yucca[-] na [DECEA3]fogueira[-] e são necessárias para fazer [DECEA3]vitaminas de yucca[-] no seu [DECEA3]inventário[-].\n\nColha algumas [DECEA3]frutas de yucca[-].,"[DECEA3]Фрукты юкки[-] можно добыть с [DECEA3]юкки[-] в биоме [DECEA3]«Пустыня»[-]. Из этого ингредиента у [DECEA3]костра[-] готовят [DECEA3]сок юкки[-], а в [DECEA3]инвентаре[-] — [DECEA3]смузи из сока юкки[-].\n\nДобудьте [DECEA3]юкку[-].",[DECEA3]Avize Ağacı Meyvesi[-] [DECEA3]Çöl[-] biyomundaki [DECEA3]Avize Ağaçlarından[-] toplanır. [DECEA3]Kamp Ateşinde[-] [DECEA3]Avize Ağacı Suyu[-] yapmak için kullanılan bir malzemedir ve [DECEA3]Envanterinde[-] [DECEA3]Avize Ağacı İçeceği[-] yapmak için de gereklidir.\n\nBiraz [DECEA3]Avize Ağacı Meyvesi[-] topla.,[DECEA3]丝兰果实[-]采自[DECEA3]沙漠[-]生态环境中的[DECEA3]丝兰植物[-]。丝兰果实是在[DECEA3]篝火[-]处制作[DECEA3]丝兰果汁[-]的原料，也是在[DECEA3]物品栏[-]中制作[DECEA3]丝兰果昔[-]的必需品。\n\n收集一些[DECEA3]丝兰果实[-]吧。,[DECEA3]絲藍果[-]可於[DECEA3]荒漠[-]生物群系的[DECEA3]絲藍植株[-]上採收。它可以在[DECEA3]營火[-]上製作[DECEA3]絲蘭果果汁[-]，也可以在[DECEA3]物品欄[-]中製作[DECEA3]絲蘭果果汁冰沙[-]。\n\n請採收一些[DECEA3]絲蘭果[-]。
challengeFarmingYuccaShort,Challenges,Challenge,,,Harvest some Yucca Fruit.,,Sammle einige Yucca-Früchte.,Cultiva yuca.,Récoltez des yuccas.,Raccogli qualche frutto di yucca.,ユッカフルーツを収獲する。,실난초 열매를 수확하세요.,Pozyskaj kilka owoców jukki.,Colha algumas yuccas.,Добудьте юкку.,Biraz Avize Ağacı Meyvesi topla.,收集一些丝兰果实。,採收一些絲蘭果。
challengeGathererClay,Challenges,Challenge,,,Gather Clay,,Sammle Lehm,Recolecta arcilla,Collecter de l'argile,Raccogli argilla,粘土を採取する,식토 채집,Zbierz glinę,Colete argila,Собрать глину,Kil Topla,采集粘土,採集黏土
challengeGathererClayDesc,Challenges,Challenge,,,[DECEA3]Clay Soil[-] is a basic resource used in [DECEA3]Forge[-] recipes that can be gathered with a [DECEA3]Shovel[-] by destroying [DECEA3]Dirt Blocks[-].\n\nGather some [DECEA3]Clay Soil[-] from digging.,,"[DECEA3]Lehmboden[-] ist ein einfacher Rohstoff, der für [DECEA3]Schmiede-[-]Rezepte benötigt wird und mit einer [DECEA3]Schaufel[-] gesammelt werden kann, indem du [DECEA3]Erdblöcke[-] zerstörst.\n\nSammle etwas [DECEA3]Lehmboden[-] beim buddeln.",La [DECEA3]arcilla[-] es un recurso básico utilizado en recetas de la [DECEA3]fragua[-] que se puede recolectar con una [DECEA3]pala[-] al destruir [DECEA3]bloques de tierra[-].\n\nRecolecta [DECEA3]arcilla[-] al excavar.,Le [DECEA3]sol en argile[-] est une ressource de base utilisée dans des compositions de la [DECEA3]forge[-] et qui peut être collectée en détruisant des [DECEA3]blocs de terre[-] avec une [DECEA3]pelle[-].\n\nCollectez du [DECEA3]sol en argile[-] en creusant.,L'[DECEA3]argilla[-] è una risorsa fondamentale nelle ricette della [DECEA3]fucina[-] e può essere raccolta con una [DECEA3]pala[-] distruggendo i [DECEA3]blocchi di terra[-].\n\nScava e raccogli dell'[DECEA3]argilla[-].,[DECEA3]粘土[-]は[DECEA3]炉[-]内レシピなどの材料として使用します。\n\n[DECEA3]ショベル[-]で[DECEA3]土の地面[-]を掘ると入手できます。\n\n地面を掘って、[DECEA3]粘土[-]を入手する。,[DECEA3]식토[-]는 [DECEA3]진흙 블록[-]을 [DECEA3]삽[-]으로 부셔 모을 수 있는 [DECEA3]대장간[-] 레시피 재료 중 하나입니다.\n\n땅을 파서 [DECEA3]식토[-]를 채집하세요.,"[DECEA3]Gleba gliniasta[-] to podstawowy zasób używany w przepisach przygotowywanych w [DECEA3]Kuźni[-], który można zebrać za pomocą [DECEA3]łopaty[-], niszcząc [DECEA3]bloki ziemi[-].\n\nZbierz trochę [DECEA3]gleby gliniastej[-] z kopania.","O [DECEA3]solo argiloso[-] é um recurso básico usado em receitas da [DECEA3]Forja[-], ele pode ser obtido com uma [DECEA3]pá[-] ao destruir [DECEA3]blocos de terra[-].\n\nColete um pouco de [DECEA3]solo argiloso[-].","[DECEA3]Глинистый грунт[-] — базовый ресурс, который требуется во многих рецептах [DECEA3]кузницы[-]. Разрушайте [DECEA3]блоки грунта[-] [DECEA3]лопатой[-], чтобы добыть глину.\n\nНакопайте и соберите [DECEA3]глинистый грунт[-].",[DECEA3]Killi Toprak[-] [DECEA3]Demirci Ocağında[-] tarifler için kullanılan temel bir kaynaktır ve [DECEA3]Kürek[-] ile [DECEA3]Çamur Blokları[-] parçalayarak toplanır.\n\nKazarak biraz [DECEA3]Killi Toprak[-] topla.,[DECEA3]粘土[-]是一种基础资源，用于[DECEA3]锻造炉[-]的配方，可以通过用[DECEA3]铲子[-]破坏[DECEA3]泥土块[-]来收集。\n\n通过挖掘来采集一些[DECEA3]粘土[-]吧。,[DECEA3]黏土[-]是一種用於[DECEA3]鍛造爐[-]配方的基本資源，可以用[DECEA3]鏟子[-]摧毀[DECEA3]泥土塊[-]來收集。\n\n請挖掘一些[DECEA3]黏土[-]。
challengeGathererClayShort,Challenges,Challenge,,,Gather some Clay.,,Sammle etwas Lehm,Recolecta arcilla.,Collectez de l'argile.,Raccogli dell'argilla.,粘土を採取する。,식토를 채집하세요.,Zbierz trochę gliny.,Colete argila.,Соберите глину.,Biraz Kil topla.,采集一些粘土。,採集黏土。
challengeGathererCoal,Challenges,Challenge,,,Gather Coal,,Sammle Kohle,Recolecta carbón,Collecter du charbon,Raccogli carbone,石炭を採取する,석탄 채집,Zbierz węgiel,Coletar carvão,Собрать уголь,Kömür Topla,采集煤炭,採集煤炭
challengeGathererCoalDesc,Challenges,Challenge,,,[DECEA3]Coal[-] is a basic resource used as [DECEA3]Fuel[-] in some [DECEA3]Workstations[-] and other recipes including [DECEA3]Gunpowder[-].\n\nIt can be gathered by using a [DECEA3]Pickaxe[-] on sources like [DECEA3]Coal Resource Boulders[-] and exposed [DECEA3]Coal[-] veins.\n\nGather some [DECEA3]Coal[-] from mining.,,"[DECEA3]Kohle[-] ist ein einfacher Rohstoff, der als [DECEA3]Brennstoff[-] für einige [DECEA3]Arbeitsstationen[-] sowie für Rezepte, zum Beispiel [DECEA3]Schießpulver[-] benötigt wird.\n\nSie kann mit einer [DECEA3]Spitzhacke[-] gesammelt werden, beispielsweise bei [DECEA3]Kohle-Ressourcen-Brocken[-] und freigelegten [DECEA3]Kohleadern[-].\n\nBaue etwas [DECEA3]Kohle[-] ab.","El [DECEA3]carbón[-] es un recurso básico que se usa como [DECEA3]combustible[-] en algunas [DECEA3]estaciones de trabajo[-] y otras recetas, como la de [DECEA3]pólvora[-].\n\n Se puede extraer con un [DECEA3]pico[-] en fuentes como [DECEA3]rocas de carbón[-] y vetas de [DECEA3]carbón[-].\n\nRecolecta [DECEA3]carbón[-] al extraerlo.",Le [DECEA3]charbon[-] est une ressource de base utilisée comme [DECEA3]carburant[-] dans certains [DECEA3]postes de travail[-] et dans certaines compositions comme celle de la [DECEA3]poudre à canon[-].\n\nIl se collecte à l'aide d'une [DECEA3]pioche[-] sur des sources comme les [DECEA3]rochers de charbon[-] et les veines de [DECEA3]charbon[-].\n\nExtrayez du [DECEA3]charbon[-] en minant.,Il [DECEA3]carbone[-] è una risorsa fondamentale usata come [DECEA3]carburante[-] in alcune [DECEA3]postazioni di lavoro[-] e per ricette come la [DECEA3]polvere da sparo[-].\n\nPuò essere raccolto con un [DECEA3]piccone[-] su fonti come [DECEA3]ammassi di carbone[-] e vene minerarie di [DECEA3]carbone[-].\n\nEstrai un po' di [DECEA3]carbone[-].,[DECEA3]石炭[-]は一部の[DECEA3]作業場[-]で[DECEA3]燃料[-]として使用でき、[DECEA3]火薬[-]などのクラフト材料としても使用します。\n\n[DECEA3]つるはし[-]で[DECEA3]石炭鉱石[-]や[DECEA3]石炭鉱脈[-]を採掘すると入手できます。\n\n[DECEA3]石炭[-]を採掘で入手する。,"[DECEA3]석탄[-]은 [DECEA3]작업대[-]에서 [DECEA3]연료[-]로 사용되는 기본 재료이며, [DECEA3]화약[-] 등 기타 레시피의 재료이기도 합니다.\n\n[DECEA3]석탄 자원 덩어리[-]나 노출된 [DECEA3]석탄[-] 광맥에서 [DECEA3]곡괭이[-]로 채집할 수 있습니다.\n\n채광을 해서 [DECEA3]석탄[-]를 채집하세요.","[DECEA3]Węgiel[-] to podstawowy zasób używany jako [DECEA3]paliwo[-] w niektórych [DECEA3]stacjach roboczych[-] i innych przepisach, w tym na [DECEA3]proch strzelniczy[-].\n\nMożna go zbierać za pomocą [DECEA3]kilofa[-] z takich źródeł, jak [DECEA3]głazy węgla[-] i odsłonięte żyły [DECEA3]węgla[-].\n\nZbierz trochę [DECEA3]węgla[-] z wydobycia.","[DECEA3]Carvão[-] é um recurso básico usado como [DECEA3]combustível[-] em algumas [DECEA3]estações de trabalho[-] e em outras receitas, incluindo [DECEA3]pólvora[-].\n\nÉ possível extraí-lo usando uma [DECEA3]picareta[-] em fontes como [DECEA3]Pedras de Recurso de Carvão[-] e em veios expostos de [DECEA3]carvão[-].\n\nExtraia [DECEA3]carvão[-] usando mineração.","[DECEA3]Уголь[-] — базовый ресурс, который используется в качестве [DECEA3]топлива[-] на некоторых [DECEA3]рабочих станциях[-], а также требуется в других рецептах, например для изготовления [DECEA3]пороха[-].\n\nДля сбора найдите [DECEA3]угольный самородок[-] или [DECEA3]угольную жилу[-] и воспользуйтесь [DECEA3]киркой[-].\n\nСоберите [DECEA3]уголь[-].","[DECEA3]Kömür[-] bazı [DECEA3]Çalışma İstasyonlarında[-] [DECEA3]Yakıt[-] olarak kullanılan, [DECEA3]Barut[-] gibi çeşitli tarifler için gereken temel bir kaynaktır.\n\n[DECEA3]Kömür Kaynak Kayaları[-] gibi kaynaklarda ve görünen [DECEA3]Kömür[-] damarlarında [DECEA3]Kazma[-] kullanarak toplanabilir.\n\nBiraz [DECEA3]Kömür[-] çıkar.",[DECEA3]煤炭[-]是一种基础资源，可用作一些[DECEA3]工作站[-]的[DECEA3]燃料[-]，也可用于包括[DECEA3]火药[-]在内的其他配方。\n\n煤炭可以使用[DECEA3]鹤嘴锄[-]从[DECEA3]煤炭资源巨石[-]和暴露的[DECEA3]煤炭[-]矿脉中收集。\n\n通过采矿收集一些[DECEA3]煤炭[-]吧。,[DECEA3]煤炭[-]是一種基本資源，可以充當[DECEA3]工作站[-]的[DECEA3]燃料[-]並製作其他配方，包括[DECEA3]火藥[-]。\n\n你可以使用[DECEA3]鎬[-]敲擊[DECEA3]煤礦巨石[-]或裸露的[DECEA3]煤礦[-]脈來收集。\n\n請挖掘一些[DECEA3]煤炭[-]。
